Percent Change,Close,Date,Shift
0.009012257,27.49,26-11-2012,-
0.00982179,27.219999,29-11-2012,-
0.006245408,27.049999,30-11-2012,-
0.022181184,27.65,01-12-2012,+
0.016274864,28.1,02-12-2012,+
0.025266868,28.809999,03-12-2012,+
0.002776779,28.73,06-12-2012,-
0.011138148,29.049999,07-12-2012,+
0.006196248,29.23,08-12-2012,+
0.001026343,29.26,09-12-2012,+
0.023239952,29.940001,10-12-2012,+
0.01603203,30.42,13-12-2012,+
0.00295858,30.51,14-12-2012,+
0.000655523,30.49,15-12-2012,-
0.00721548,30.27,16-12-2012,-
0.039312818,31.459999,17-12-2012,+
0.006675175,31.67,20-12-2012,+
0.002841806,31.76,21-12-2012,+
0.003148615,31.66,22-12-2012,-
0.00379024,31.540001,23-12-2012,-
0.003804661,31.66,27-12-2012,+
0.002842704,31.57,28-12-2012,-
0.002217295,31.5,29-12-2012,-
0.006666635,31.290001,30-12-2012,-
0.000319527,31.299999,31-12-2012,+
0.010223706,31.620001,03-01-2013,+
0.004427609,31.48,04-01-2013,-
0.013977097,31.040001,05-01-2013,-
0.004188112,31.17,06-01-2013,+
0.004491466,31.030001,07-01-2013,-
0.000322269,31.040001,10-01-2013,+
0.001610857,30.99,11-01-2013,-
0.001613391,30.940001,12-01-2013,-
0.007756916,31.18,13-01-2013,+
0.002245029,31.25,14-01-2013,+
0.008960032,31.530001,18-01-2013,+
0.002220076,31.6,19-01-2013,+
0.022468386,32.310001,20-01-2013,+
0.006189941,32.509998,21-01-2013,+
0.003383451,32.400002,24-01-2013,-
0.003395092,32.290001,25-01-2013,-
0.008361722,32.560001,26-01-2013,+
0.011056419,32.919998,27-01-2013,+
0.027946478,32,28-01-2013,-
0.000937469,32.029999,31-01-2013,+
0.037777179,33.240002,01-02-2013,+
0.003008514,33.139999,02-02-2013,-
0.004526162,32.990002,03-02-2013,-
0.01121561,32.619999,04-02-2013,-
0.011036205,32.98,07-02-2013,+
0.00151604,33.029999,08-02-2013,+
0.004238571,32.889999,09-02-2013,-
0.01124959,33.259998,10-02-2013,+
0.006313981,33.470001,11-02-2013,+
0.00537795,33.290001,14-02-2013,-
0.015920787,32.759998,15-02-2013,-
0.010683853,33.110001,16-02-2013,+
0.003020326,33.009998,17-02-2013,-
0.020296942,33.68,18-02-2013,+
0.034144923,32.529999,22-02-2013,-
0.010759269,32.18,23-02-2013,-
0.002175264,32.25,24-02-2013,+
0.021705457,32.950001,25-02-2013,+
0.00151742,32.900002,28-02-2013,-
0.037386077,31.67,01-03-2013,-
0.014208999,32.119999,02-03-2013,+
0.028331259,33.029999,03-03-2013,+
0.008174417,32.759998,04-03-2013,-
0.020146521,32.099998,07-03-2013,-
0.019937821,32.740002,08-03-2013,+
0.001527153,32.790001,09-03-2013,+
0.030192192,31.799999,10-03-2013,-
0.003459151,31.91,11-03-2013,+
0.010028204,31.59,14-03-2013,-
0.013295347,31.17,15-03-2013,-
0.031119634,30.200001,16-03-2013,-
0.011589337,30.549999,17-03-2013,+
0.00687401,30.76,18-03-2013,+
0.021456437,31.42,21-03-2013,+
0.009229822,31.129999,22-03-2013,-
0.008994571,31.41,23-03-2013,+
0.023240974,32.139999,24-03-2013,+
0.015556939,32.639999,25-03-2013,+
0.002450919,32.560001,28-03-2013,-
0.018427487,33.16,29-03-2013,+
0.00331728,33.049999,30-03-2013,-
0.011497761,33.43,31-03-2013,+
0.017648818,34.02,01-04-2013,+
0.003527307,34.139999,04-04-2013,+
0.006444083,33.919998,05-04-2013,-
0.010023468,33.580002,06-04-2013,-
0.004169118,33.720001,07-04-2013,+
0.005338078,33.540001,08-04-2013,-
0.007155575,33.779999,11-04-2013,+
0.011249171,33.400002,12-04-2013,-
0.008982005,33.700001,13-04-2013,+
0.0029673,33.799999,14-04-2013,+
0.011242633,34.18,15-04-2013,+
0.016091252,33.630001,18-04-2013,-
0.001189325,33.669998,19-04-2013,+
0.013068103,34.110001,20-04-2013,+
0.018762796,34.75,21-04-2013,+
0.002302216,34.830002,25-04-2013,+
0.004019494,34.970001,26-04-2013,+
0.008006834,35.25,27-04-2013,+
0.00113478,35.290001,28-04-2013,+
0.018985491,35.959999,29-04-2013,+
0.011401558,36.369999,02-05-2013,+
0.006323893,36.139999,03-05-2013,-
0.024626426,35.25,04-05-2013,-
0.016453957,34.669998,05-05-2013,-
0.005768705,34.869999,06-05-2013,+
0.00946378,35.200001,09-05-2013,+
0.011931761,35.619999,10-05-2013,+
0.017967406,34.98,11-05-2013,-
0.021440823,35.73,12-05-2013,+
0.015113378,35.189999,13-05-2013,-
0.028701308,34.18,16-05-2013,-
0.007021679,33.939999,17-05-2013,-
0.000883883,33.91,18-05-2013,-
0.017398997,34.5,19-05-2013,+
0.006666667,34.27,20-05-2013,-
0.032389845,33.16,23-05-2013,-
0.003618788,33.040001,24-05-2013,-
0.001513287,32.990002,25-05-2013,-
0.012428008,33.400002,26-05-2013,+
0.008982005,33.700001,27-05-2013,+
0.015430267,34.220001,31-05-2013,+
0.039158386,32.880001,01-06-2013,-
0.00486618,32.720001,02-06-2013,-
0.011919284,32.330002,03-06-2013,-
0.004330436,32.189999,06-06-2013,-
0.010872911,31.84,07-06-2013,-
0.018530151,31.25,08-06-2013,-
0.012159968,31.629999,09-06-2013,+
0.014226969,31.18,10-06-2013,-
0.014432296,31.629999,13-06-2013,+
0.014227095,32.080002,14-06-2013,+
0.028678365,31.16,15-06-2013,-
0.011553306,30.799999,16-06-2013,-
0.012337695,31.18,17-06-2013,+
0.023412444,31.91,20-06-2013,+
0.023190285,32.650002,21-06-2013,+
0.013782572,32.200001,22-06-2013,-
0.008074472,32.459999,23-06-2013,+
0.040665436,31.139999,24-06-2013,-
0.014129769,31.58,27-06-2013,+
0.024065864,32.34,28-06-2013,+
0.002782931,32.43,29-06-2013,+
0.01480111,32.91,30-06-2013,+
0.004253996,33.049999,01-07-2013,+
0.000302632,33.060001,05-07-2013,+
0.004537144,33.209999,06-07-2013,+
0.026498074,34.09,07-07-2013,+
0.004400147,33.939999,08-07-2013,-
0.023571008,33.139999,11-07-2013,-
0.016294539,32.599998,12-07-2013,-
0.002760767,32.689999,13-07-2013,+
0.019577853,32.049999,14-07-2013,-
0.001248081,32.09,15-07-2013,+
0.018697414,31.49,18-07-2013,-
0.036519498,32.639999,19-07-2013,+
0.017156771,32.080002,20-07-2013,-
0.012157075,32.470001,21-07-2013,+
0.002463751,32.549999,22-07-2013,+
0.010445469,32.209999,25-07-2013,-
0.001862682,32.150002,26-07-2013,-
0.044790137,30.709999,27-07-2013,-
0.001302475,30.67,28-07-2013,-
0.002934464,30.58,29-07-2013,-
0.01536949,30.110001,01-08-2013,-
0.018598538,29.549999,02-08-2013,-
0.021658275,30.190001,03-08-2013,+
0.043391916,28.879999,04-08-2013,-
0.018351767,28.35,05-08-2013,-
0.082186949,26.02,08-08-2013,-
0.060722521,27.6,09-08-2013,+
0.04057971,26.48,10-08-2013,-
0.046072545,27.700001,11-08-2013,+
0.011191408,27.389999,12-08-2013,-
0.009127419,27.639999,15-08-2013,+
0.002532525,27.57,16-08-2013,-
0.003627167,27.469999,17-08-2013,-
0.082999566,25.190001,18-08-2013,-
0.016276299,24.780001,19-08-2013,-
0.011299354,25.059999,22-08-2013,+
0.045490904,26.200001,23-08-2013,+
0.018320572,26.68,24-08-2013,+
0.029235382,25.9,25-08-2013,-
0.028957529,26.65,26-08-2013,+
0.04727955,27.91,29-08-2013,+
0.001433142,27.870001,30-08-2013,-
0.007176139,28.07,31-08-2013,+
0.008193801,27.84,01-09-2013,-
0.031250036,26.969999,02-09-2013,-
0.017797516,26.49,06-09-2013,-
0.04303507,27.629999,07-09-2013,+
0.032935217,26.719999,08-09-2013,-
0.026946071,26,09-09-2013,-
0.028846154,26.75,12-09-2013,+
0.036261645,27.719999,13-09-2013,+
0.015512302,28.15,14-09-2013,+
0.028419218,28.950001,15-09-2013,+
0.009671813,29.23,16-09-2013,+
0.0071844,29.02,19-09-2013,-
0.023087526,28.35,20-09-2013,-
0.041975344,29.540001,21-09-2013,+
0.040622917,28.34,22-09-2013,-
0.019760056,28.9,23-09-2013,+
0.028027647,29.709999,26-09-2013,+
0.014136655,30.129999,27-09-2013,+
0.022568803,29.450001,28-09-2013,-
0.006791137,29.65,29-09-2013,+
0.0306914,28.74,30-09-2013,-
0.027835734,27.940001,03-10-2013,-
0.026843235,28.690001,04-10-2013,+
0.028581351,29.51,05-10-2013,+
0.018976618,30.07,06-10-2013,+
0.005320918,29.91,07-10-2013,-
0.035439619,30.969999,10-10-2013,+
0.00129154,30.93,11-10-2013,-
0.005819625,31.110001,12-10-2013,+
0.000964256,31.139999,13-10-2013,+
0.02280029,31.85,14-10-2013,+
0.019466248,31.23,17-10-2013,-
0.020813289,31.879999,18-10-2013,+
0.012233344,31.49,19-10-2013,-
0.001270276,31.530001,20-10-2013,+
0.018712273,32.119999,21-10-2013,+
0.023349938,32.869999,24-10-2013,+
0.015211439,32.369999,25-10-2013,-
0.000926877,32.400002,26-10-2013,+
0.038888825,33.66,27-10-2013,+
0.000891236,33.689999,28-10-2013,+
0.027307778,32.77,31-10-2013,-
0.032956942,31.690001,01-11-2013,-
0.018617797,32.279999,02-11-2013,+
0.025712578,33.110001,03-11-2013,+
0.016913379,32.549999,04-11-2013,-
0.009831029,32.869999,07-11-2013,+
0.022512991,33.610001,08-11-2013,+
0.060101188,31.59,09-11-2013,-
0.004431782,31.73,10-11-2013,+
0.020170154,32.369999,11-11-2013,+
0.002162496,32.299999,14-11-2013,-
0.020433437,32.959999,15-11-2013,+
0.029429582,31.99,16-11-2013,-
0.036573929,30.82,17-11-2013,-
0.007138222,30.6,18-11-2013,-
0.02254902,29.91,21-11-2013,-
0.003343397,29.809999,22-11-2013,-
0.027172057,29,23-11-2013,-
0.008965517,28.74,25-11-2013,-
0.039318058,29.870001,28-11-2013,+
0.004352226,29.74,29-11-2013,-
0.054135844,31.35,30-11-2013,+
0.010207337,31.67,01-12-2013,+
0.014840512,31.200001,02-12-2013,-
0.022435865,31.9,05-12-2013,+
0.005329154,31.73,06-12-2013,-
0.005987992,31.540001,07-12-2013,-
0.025364647,30.74,08-12-2013,-
0.030904392,31.690001,09-12-2013,+
0.011675639,31.32,12-12-2013,-
0.015644955,30.83,13-12-2013,-
0.031138469,29.870001,14-12-2013,-
0.02812186,29.030001,15-12-2013,-
0.006200413,29.209999,16-12-2013,+
0.020540843,28.610001,19-12-2013,-
0.01957354,29.17,20-12-2013,+
0.116558108,25.77,21-12-2013,-
0.003104346,25.690001,22-12-2013,-
0.014402413,26.059999,23-12-2013,+
0.016500384,25.629999,27-12-2013,-
0.004681974,25.51,28-12-2013,-
0.011368052,25.799999,29-12-2013,+
0.005813915,25.65,30-12-2013,-
0.008187173,25.860001,03-01-2014,+
0.005800425,26.01,04-01-2014,+
0.022299116,26.59,05-01-2014,+
0.012786762,26.93,06-01-2014,+
0.003713368,27.030001,09-01-2014,+
0.00221983,26.969999,10-01-2014,-
0.002966259,26.889999,11-01-2014,-
0.01041283,27.17,12-01-2014,+
0.006256901,27.34,13-01-2014,+
0.011704462,27.66,17-01-2014,+
0.024584237,28.34,18-01-2014,+
0.007762844,28.559999,19-01-2014,+
0.005252101,28.709999,20-01-2014,+
0.011145943,28.389999,23-01-2014,-
0.004226876,28.51,24-01-2014,+
0,28.51,25-01-2014,-
0.007716556,28.290001,26-01-2014,-
0.004595228,28.42,27-01-2014,+
0.006333568,28.6,30-01-2014,+
0.013636399,28.209999,31-01-2014,-
0.023750444,28.879999,01-02-2014,+
0.002423823,28.809999,02-02-2014,-
0.010413121,29.110001,03-02-2014,+
0.003778804,29,06-02-2014,-
0.001724103,28.950001,07-02-2014,-
0.007599343,28.73,08-02-2014,-
0.005569057,28.889999,09-02-2014,+
0.013499447,28.5,10-02-2014,-
0.00245614,28.43,13-02-2014,-
0.006683081,28.24,14-02-2014,-
0.009206799,27.98,15-02-2014,-
0.034667655,28.950001,16-02-2014,+
0.00552677,28.790001,17-02-2014,-
0.001736749,28.74,21-02-2014,-
0.00661103,28.549999,22-02-2014,-
0.00910683,28.809999,23-02-2014,+
0.01527251,29.25,24-02-2014,+
0.00034188,29.26,26-02-2014,+
0.004442891,29.389999,27-02-2014,+
0.004763491,29.25,     28-02-2014,-
0.01982906,29.83,01-03-2014,+
0.004357995,29.959999,02-03-2014,+
0.009345828,30.24,05-03-2014,+
0.009920602,29.940001,06-03-2014,-
0.00935197,30.219999,07-03-2014,+
0.004963567,30.07,08-03-2014,-
0.001995311,30.129999,09-03-2014,+
0.013939596,29.709999,12-03-2014,-
0.014136655,30.129999,13-03-2014,+
0.009624926,29.84,14-03-2014,-
0.007372621,30.059999,15-03-2014,+
0.010645343,29.74,16-03-2014,-
0.000672495,29.76,19-03-2014,+
0.011424731,30.1,20-03-2014,+
0.022923588,29.41,21-03-2014,-
0.026521625,28.629999,22-03-2014,-
0.002794272,28.549999,23-03-2014,-
0.02136606,29.16,26-03-2014,+
0.006515775,29.35,27-03-2014,+
0.00034075,29.360001,28-03-2014,+
0.002043665,29.299999,29-03-2014,-
0.004778123,29.16,30-03-2014,-
0.012688649,29.530001,02-04-2014,+
0.004741009,29.389999,03-04-2014,-
0.007825757,29.16,04-04-2014,-
0.013717387,29.559999,05-04-2014,+
0.018606191,29.01,09-04-2014,-
0.022750776,28.35,10-04-2014,-
0.007407443,28.139999,11-04-2014,-
0.019900569,28.700001,12-04-2014,+
0.004878118,28.559999,13-04-2014,-
0.002801121,28.639999,16-04-2014,+
0.022346439,29.280001,17-04-2014,+
0.005123019,29.129999,18-04-2014,-
0.00411943,29.01,19-04-2014,-
0.004481248,28.879999,20-04-2014,-
0.013850381,28.48,23-04-2014,-
0.007373631,28.690001,24-04-2014,+
0.006273963,28.870001,25-04-2014,+
0.00519567,29.02,26-04-2014,+
0.007580979,29.24,27-04-2014,+
0.005471956,29.4,30-04-2014,+
0.005782313,29.57,01-05-2014,+
0.004734494,29.709999,02-05-2014,+
0.011107372,29.379999,03-05-2014,-
0.033015624,28.41,04-05-2014,-
0.017247448,27.92,07-05-2014,-
0.000358166,27.93,08-05-2014,+
0.005370533,27.780001,09-05-2014,-
0.027357846,27.02,10-05-2014,-
0.000740192,27,11-05-2014,-
0.001481519,26.959999,14-05-2014,-
0.003709199,27.059999,15-05-2014,+
0.012564672,26.719999,16-05-2014,-
0.017589784,26.25,17-05-2014,-
0.024380914,25.610001,18-05-2014,-
0.025380671,26.26,21-05-2014,+
0.003808111,26.360001,22-05-2014,+
0.012139567,26.68,23-05-2014,+
0.020989468,26.120001,24-05-2014,-
0.00076562,26.139999,25-05-2014,+
0.012241776,26.459999,29-05-2014,+
0.010959902,26.17,30-05-2014,-
0.01146347,26.469999,31-05-2014,+
0.017755913,26,01-06-2014,-
0.007692346,26.200001,04-06-2014,+
0.019465572,26.709999,05-06-2014,+
0.030700188,27.530001,06-06-2014,+
0.012713439,27.18,07-06-2014,-
0.000735835,27.16,08-06-2014,-
0.012886635,26.809999,11-06-2014,-
0.008205968,27.030001,12-06-2014,+
0.000369996,27.02,13-06-2014,-
0.004071058,26.91,14-06-2014,-
0.029357153,27.700001,15-06-2014,+
0.020938627,27.120001,18-06-2014,-
0.030973376,27.959999,19-06-2014,+
0.018955687,28.49,20-06-2014,+
0.023868059,27.809999,21-06-2014,-
0.006832111,28,22-06-2014,+
0.013571393,27.620001,25-06-2014,-
0.00760315,27.83,26-06-2014,+
0.012217032,28.17,27-06-2014,+
0,28.17,28-06-2014,-
0.054313135,29.700001,29-06-2014,+
0.003366936,29.799999,02-07-2014,+
0.005704698,29.969999,03-07-2014,+
0.008341675,29.719999,05-07-2014,-
0.01816955,29.18,06-07-2014,-
0.002741604,29.1,09-07-2014,-
0.001718247,29.049999,10-07-2014,-
0.006196248,29.23,11-07-2014,+
0.014026685,28.82,12-07-2014,-
0.026370576,29.58,13-07-2014,+
0.002028398,29.52,16-07-2014,-
0.013550136,29.92,17-07-2014,+
0.019385027,30.5,18-07-2014,+
0.01213118,30.870001,19-07-2014,+
0.024295432,30.120001,20-07-2014,-
0.015604282,29.65,23-07-2014,-
0.011129848,29.32,24-07-2014,-
0.002046385,29.26,25-07-2014,-
0.025290499,30,26-07-2014,+
0.025666667,30.77,27-07-2014,+
0.006174846,30.58,30-07-2014,-
0.01242639,30.200001,31-07-2014,-
0.003973477,30.32,01-08-2014,+
0.013192612,29.92,02-08-2014,-
0.026737934,30.719999,03-08-2014,+
0.009114616,31,06-08-2014,+
0.016129032,31.5,07-08-2014,+
0.010793651,31.16,08-08-2014,-
0.006739442,31.370001,09-08-2014,+
0.007650621,31.610001,10-08-2014,+
0.007908889,31.360001,13-08-2014,-
0.000318909,31.35,14-08-2014,-
0.006379553,31.549999,15-08-2014,+
0.015213947,32.029999,16-08-2014,+
0.005307587,32.200001,17-08-2014,+
0.004968944,32.040001,20-08-2014,-
0.009051217,31.75,21-08-2014,-
0.001574772,31.700001,22-08-2014,-
0.003470063,31.59,23-08-2014,-
0.011396043,31.950001,24-08-2014,+
0.0037559,31.83,27-08-2014,-
0.007854226,31.58,28-08-2014,-
0.002849905,31.49,29-08-2014,-
0.010161956,31.17,30-08-2014,-
0.015399423,31.65,31-08-2014,+
0.002527646,31.57,04-09-2014,-
0.015837821,32.07,05-09-2014,+
0.017461833,32.630001,06-09-2014,+
0.000919491,32.599998,07-09-2014,-
0.008895614,32.310001,10-09-2014,-
0.000309471,32.32,11-09-2014,+
0.001856498,32.259998,12-09-2014,-
0.011159362,32.619999,13-09-2014,+
0.010116555,32.950001,14-09-2014,+
0.004552261,33.099998,17-09-2014,+
0.002416858,33.02,18-09-2014,-
0.007268353,32.779999,19-09-2014,-
0.015863362,32.259998,20-09-2014,-
0.006509703,32.470001,21-09-2014,+
0.007699415,32.220001,24-09-2014,-
0.028553755,31.299999,25-09-2014,-
0.018210831,30.73,26-09-2014,-
0.015945298,31.219999,27-09-2014,+
0.00768738,31.459999,28-09-2014,+
0.006675175,31.67,01-10-2014,+
0.000631512,31.65,02-10-2014,-
0.005371248,31.82,03-10-2014,+
0.002514142,31.9,04-10-2014,+
0.015987492,31.389999,05-10-2014,-
0.006689997,31.18,08-10-2014,-
0.016998076,30.65,09-10-2014,-
0.00228385,30.58,10-10-2014,-
0.004578123,30.719999,11-10-2014,+
0.009114616,31,12-10-2014,+
0.009677387,31.299999,15-10-2014,+
0.018210927,31.870001,16-10-2014,+
0.020081612,31.23,17-10-2014,-
0.003522222,31.120001,18-10-2014,-
0.020565584,30.48,19-10-2014,-
0.010498655,30.799999,22-10-2014,+
0.00681815,30.59,23-10-2014,-
0.000326904,30.6,24-10-2014,+
0.008496765,30.860001,25-10-2014,+
0.00421254,30.99,26-10-2014,+
0.002904163,31.08,31-10-2014,+
0.012870013,31.48,01-11-2014,+
0.008576906,31.209999,02-11-2014,-
0.001281673,31.25,05-11-2014,+
0.012159968,31.629999,06-11-2014,+
0.026557004,30.790001,07-11-2014,-
0.012016921,30.42,08-11-2014,-
0.002301118,30.35,09-11-2014,-
0.001647479,30.299999,12-11-2014,-
0.009240891,30.02,13-11-2014,-
0.014656895,29.58,14-11-2014,-
0.012508485,29.950001,15-11-2014,+
0.001669416,30,16-11-2014,+
0.004666633,30.139999,19-11-2014,+
0.001990776,30.200001,20-11-2014,+
0.006622483,30.4,21-11-2014,+
0.017105263,30.92,23-11-2014,+
0.001293629,30.959999,26-11-2014,+
0.008397933,31.219999,27-11-2014,+
0.018577835,31.799999,28-11-2014,+
0.001257893,31.84,29-11-2014,+
0.010678392,32.18,30-11-2014,+
0.004039807,32.310001,03-12-2014,+
0.002166512,32.380001,04-12-2014,+
0.01173567,32,05-12-2014,-
0.000937469,32.029999,06-12-2014,+
0.003434249,31.92,07-12-2014,-
0.004699248,32.07,10-12-2014,+
0.008419083,32.34,11-12-2014,+
0.012368553,31.940001,12-12-2014,-
0.010331872,31.610001,13-12-2014,-
0.011072382,31.959999,14-12-2014,+
0.011264112,32.32,17-12-2014,+
0.017326764,32.880001,18-12-2014,+
0.036800455,34.09,19-12-2014,+
0.004400147,33.939999,20-12-2014,-
0.005303506,33.759998,21-12-2014,-
0.004443039,33.610001,24-12-2014,-
0,33.610001,26-12-2014,-
0.010116066,33.27,27-12-2014,-
0.007514277,33.02,28-12-2014,-
0.009085403,33.32,31-12-2014,+
0.041116417,34.689999,02-01-2015,+
0.010954108,34.310001,03-01-2015,-
0.008743806,34.610001,04-01-2015,+
0.005200838,34.43,07-01-2015,-
0.000290415,34.439999,08-01-2015,+
0.00058072,34.459999,09-01-2015,+
0.013058648,34.91,10-01-2015,+
0.001432226,34.860001,11-01-2015,-
0.00286856,34.959999,14-01-2015,+
0.007437014,34.700001,15-01-2015,-
0.001729164,34.639999,16-01-2015,-
0.000577367,34.619999,17-01-2015,-
0.014153727,35.110001,18-01-2015,+
0.005126773,34.93,22-01-2015,-
0.006870913,34.689999,23-01-2015,-
0.007206688,34.939999,24-01-2015,+
0.012593074,35.380001,25-01-2015,+
0.004522329,35.540001,28-01-2015,+
0.006752898,35.779999,29-01-2015,+
0.011179374,35.380001,30-01-2015,-
0.003674307,35.509998,31-01-2015,+
0.019712786,36.209999,01-02-2015,+
0.029825961,35.130001,04-02-2015,-
0.009962966,35.48,05-02-2015,+
0.010710316,35.099998,06-02-2015,-
0.015384531,34.560001,07-02-2015,-
0.009837992,34.900002,08-02-2015,+
0.001719112,34.959999,11-02-2015,+
0.004290675,35.110001,12-02-2015,+
0.003417801,34.990002,13-02-2015,-
0.002572163,34.900002,14-02-2015,-
0.002578825,34.810001,15-02-2015,-
0.016949181,35.400002,19-02-2015,+
0.011017062,35.009998,20-02-2015,-
0.020851158,34.279999,21-02-2015,-
0.013710648,34.75,22-02-2015,+
0.013525209,34.279999,25-02-2015,-
0.00116689,34.32,26-02-2015,+
0.01048951,34.68,27-02-2015,+
0.01268737,34.240002,28-02-2015,-
0.011390157,34.630001,01-03-2015,+
0.012128154,35.049999,04-03-2015,+
0.011697575,35.459999,05-03-2015,+
0.011280373,35.860001,06-03-2015,+
0.002230842,35.939999,07-03-2015,+
0.006399555,35.709999,08-03-2015,-
0.004760627,35.880001,11-03-2015,+
0.012541834,35.43,12-03-2015,-
0.004233757,35.580002,13-03-2015,+
0.020236002,36.299999,14-03-2015,+
0.001101956,36.34,15-03-2015,+
0.008255338,36.040001,18-03-2015,-
0.009711487,35.689999,19-03-2015,-
0.002241552,35.77,20-03-2015,+
0.097008694,32.299999,21-03-2015,-
0.00990709,31.98,22-03-2015,-
0.022826767,31.25,25-03-2015,-
0.009280032,31.540001,26-03-2015,+
0.012999365,31.950001,27-03-2015,+
0.011893615,32.330002,28-03-2015,+
0.00247442,32.41,01-04-2015,+
0.010182104,32.740002,02-04-2015,+
0.01038485,32.400002,03-04-2015,-
0.000926018,32.369999,04-04-2015,-
0.010503553,32.029999,05-04-2015,-
0.010302904,32.360001,08-04-2015,+
0.021013596,33.040001,09-04-2015,+
0.020883746,33.73,10-04-2015,+
0.003261221,33.619999,11-04-2015,-
0.004759072,33.459999,12-04-2015,-
0.019725045,32.799999,15-04-2015,-
0.018902409,33.419998,16-04-2015,+
0.02782753,32.490002,17-04-2015,-
0.011388211,32.119999,18-04-2015,-
0.007783313,32.369999,19-04-2015,+
0.004633951,32.52,22-04-2015,+
0.001845049,32.459999,23-04-2015,-
0.001540327,32.509998,24-04-2015,+
0.007382283,32.27,25-04-2015,-
0.002788999,32.360001,26-04-2015,+
0.003708251,32.240002,29-04-2015,-
0.016749286,32.779999,30-04-2015,+
0.011592465,33.16,01-05-2015,+
0.015983082,33.689999,02-05-2015,+
0.009201484,33.380001,03-05-2015,-
0.003894458,33.509998,06-05-2015,+
0.00746046,33.259998,07-05-2015,-
0.00601326,33.459999,08-05-2015,+
0.007172804,33.700001,09-05-2015,+
0.009495519,34.02,10-05-2015,+
