Percent Change,Close,Date,Shift
0.000820702,48.700001,26-12-2016,-
0.00308002,48.849998,29-12-2016,+
0.004503521,48.630001,30-12-2016,-
0.013777544,47.959999,31-12-2016,-
0.002085029,47.860001,02-01-2017,-
0.005223569,47.610001,05-01-2017,-
0.000630099,47.580002,06-01-2017,-
0.014291635,48.259998,07-01-2017,+
0.015540821,49.009998,08-01-2017,+
0.010405999,48.5,09-01-2017,-
0.023711381,47.349998,12-01-2017,-
0.013516347,46.709999,13-01-2017,-
0.022479106,45.66,14-01-2017,-
0.002190057,45.759998,15-01-2017,+
0.011582234,46.290001,16-01-2017,+
0.007344999,45.950001,20-01-2017,-
0.005440696,45.700001,21-01-2017,-
0.018380744,46.540001,22-01-2017,+
0.000429738,46.560001,23-01-2017,+
0.000214755,46.57,26-01-2017,+
0.010521752,46.080002,27-01-2017,-
0.022569465,45.040001,28-01-2017,-
0.002886257,45.169998,29-01-2017,+
0.009519593,45.599998,30-01-2017,+
0.026535155,46.810001,02-02-2017,+
0.005127067,47.049999,03-02-2017,+
0.011689671,47.599998,04-02-2017,+
0.014705904,48.299999,05-02-2017,+
0.01946176,49.240002,06-02-2017,+
0.015231518,48.490002,09-02-2017,-
0.001237307,48.549999,10-02-2017,+
0.012976334,49.18,11-02-2017,+
0.011590077,49.75,12-02-2017,+
0.005427136,49.48,13-02-2017,-
0.008892441,49.919998,17-02-2017,+
0.00020028,49.91,18-02-2017,-
0.007814045,50.299999,19-02-2017,+
0.012723658,50.939999,20-02-2017,+
0.002944602,50.790001,23-02-2017,-
0.002756428,50.650002,24-02-2017,-
0.002764047,50.790001,25-02-2017,+
0.002953377,50.639999,26-02-2017,-
0.009478653,50.16,27-02-2017,-
0.015151475,50.919998,02-03-2017,+
0.006284368,50.599998,03-03-2017,-
0.008300435,51.02,04-03-2017,+
0.004704057,50.779999,05-03-2017,-
0.011618748,50.189999,06-03-2017,-
0.010161427,50.700001,09-03-2017,+
0.020907337,49.639999,10-03-2017,-
0.006043493,49.34,11-03-2017,-
0.013173936,49.990002,12-03-2017,+
0.005201,50.25,13-03-2017,+
0.011144299,50.810001,16-03-2017,+
0.002558512,50.939999,17-03-2017,+
0.027875913,49.52,18-03-2017,-
0.017972536,50.41,19-03-2017,+
0.0005951,50.439999,20-03-2017,+
0.002180749,50.330002,23-03-2017,-
0.003179098,50.169998,24-03-2017,-
0.020131514,49.16,25-03-2017,-
0.007933259,49.549999,26-03-2017,+
0.003027286,49.700001,27-03-2017,+
0.020120724,50.700001,30-03-2017,+
0.004733688,50.939999,31-03-2017,+
0.009422851,50.459999,01-04-2017,-
0.006936148,50.110001,02-04-2017,-
0.009379385,50.580002,06-04-2017,+
0.011269355,50.009998,07-04-2017,-
0.00179964,49.919998,08-04-2017,-
0.004407071,50.139999,09-04-2017,+
0.008775489,50.580002,10-04-2017,+
0.005140411,50.32,13-04-2017,-
0.012122436,49.709999,14-04-2017,-
0.004023356,49.509998,15-04-2017,-
0.005857423,49.799999,16-04-2017,+
0.02248994,48.68,17-04-2017,-
0.006984388,48.34,20-04-2017,-
0.007861005,48.720001,21-04-2017,+
0.002463034,48.84,22-04-2017,+
0.018836978,49.759998,23-04-2017,+
0.023914752,48.57,24-04-2017,-
0.006382582,48.259998,27-04-2017,-
0.021964402,49.32,28-04-2017,+
0.00729929,48.959999,29-04-2017,-
0.006740155,48.630001,30-04-2017,-
0.008636603,49.049999,01-05-2017,+
0.011620795,49.619999,04-05-2017,+
0.003829081,49.43,05-05-2017,-
0.009306069,48.970001,06-05-2017,-
0.018786971,49.889999,07-05-2017,+
0.013229104,50.549999,08-05-2017,+
0.005143462,50.810001,11-05-2017,+
0.006101181,50.5,12-05-2017,-
0.004950495,50.75,13-05-2017,+
0.013793123,51.450001,14-05-2017,+
0.005053489,51.189999,15-05-2017,-
0.011525689,51.779999,18-05-2017,+
0.009463133,52.27,19-05-2017,+
0.008417792,51.830002,20-05-2017,-
0.008489253,52.27,21-05-2017,+
0.006695982,52.619999,22-05-2017,+
0.013112866,51.93,26-05-2017,-
0.002503389,52.060001,27-05-2017,+
0.00537839,52.34,28-05-2017,+
0.011272449,51.75,29-05-2017,-
0.005024116,51.490002,01-06-2017,-
0.002136259,51.599998,02-06-2017,+
0.006783004,51.950001,03-06-2017,+
0.011934533,51.330002,04-06-2017,-
0.015585485,50.529999,05-06-2017,-
0.009895112,50.029999,08-06-2017,-
0.002198681,50.139999,09-06-2017,+
0.012365357,50.759998,10-06-2017,+
0.006501222,51.09,11-06-2017,+
0.006850617,50.740002,12-06-2017,-
0.007883366,50.34,15-06-2017,-
0.00496623,50.59,16-06-2017,+
0.009092686,51.049999,17-06-2017,+
0.004505387,51.279999,18-06-2017,+
0.017355695,50.389999,19-06-2017,-
0.004564398,50.619999,22-06-2017,+
0.001580364,50.540001,23-06-2017,-
0.015829026,49.740002,24-06-2017,-
0.004422939,49.959999,25-06-2017,+
0.005204123,49.700001,26-06-2017,-
0.023138873,48.549999,29-06-2017,-
0.005355345,48.810001,30-06-2017,+
0.002048801,48.709999,01-07-2017,-
0.008622501,49.130001,02-07-2017,+
0.007531101,48.759998,06-07-2017,-
0.00164073,48.84,07-07-2017,+
0.0200655,47.860001,08-07-2017,-
0.028416213,49.220001,09-07-2017,+
0.025599329,50.48,10-07-2017,+
0.003961965,50.68,13-07-2017,+
0.009471192,51.16,14-07-2017,+
0.001368256,51.23,15-07-2017,+
0.012492661,51.869999,16-07-2017,+
0.00057835,51.84,17-07-2017,-
0.001736111,51.75,20-07-2017,-
0.010434802,51.209999,21-07-2017,-
0.010154286,51.73,22-07-2017,+
0.003866248,51.529999,23-07-2017,-
0.006986222,51.889999,24-07-2017,+
0.013875525,51.169998,27-07-2017,-
0.010357612,50.639999,28-07-2017,-
0.006911592,50.990002,29-07-2017,+
0,50.990002,30-07-2017,-
0.000784409,51.029999,31-07-2017,+
0.000783794,50.990002,03-08-2017,-
0.007648539,51.380001,04-08-2017,+
0.02121448,52.470001,05-08-2017,+
0.0059081,52.779999,06-08-2017,+
0.002842005,52.93,07-08-2017,+
0.011713565,53.549999,10-08-2017,+
0.004481755,53.310001,11-08-2017,-
0.005064716,53.040001,12-08-2017,-
0.01112368,53.630001,13-08-2017,+
0.0117471,54.259998,14-08-2017,+
0.00165868,54.169998,17-08-2017,-
0.002584512,54.310001,18-08-2017,+
0.005155625,54.029999,19-08-2017,-
0.017952952,53.060001,20-08-2017,-
0.028458386,51.549999,21-08-2017,-
0.037051407,49.639999,24-08-2017,-
0.016116016,48.84,25-08-2017,-
0.017403747,49.689999,26-08-2017,+
0.032400886,51.299999,27-08-2017,+
0.003703762,51.490002,28-08-2017,+
0.005826432,51.189999,31-08-2017,-
0.022856007,50.02,01-09-2017,-
0.015193902,50.779999,02-09-2017,+
0.007286392,51.150002,03-09-2017,+
0.016617849,50.299999,04-09-2017,-
0.033001989,51.959999,08-09-2017,+
0.019437991,50.950001,09-09-2017,-
0.007458312,51.330002,10-09-2017,+
0.00818231,51.75,11-09-2017,+
0.007343014,51.369999,14-09-2017,-
0.007008001,51.73,15-09-2017,+
0.002126426,51.84,16-09-2017,+
0.017168191,50.950001,17-09-2017,-
0.009421001,50.470001,18-09-2017,-
0.013869566,51.169998,21-09-2017,+
0.002540493,51.040001,22-09-2017,-
0.018416908,51.98,23-09-2017,+
0.000769546,51.939999,24-09-2017,-
0.029649616,53.48,25-09-2017,+
0.027299925,52.02,28-09-2017,-
0.00403689,51.810001,29-09-2017,-
0.029337984,53.330002,30-09-2017,+
0.013313388,52.619999,01-10-2017,-
0.00019008,52.630001,02-10-2017,+
0.0193806,53.650002,05-10-2017,+
0.005032637,53.380001,06-10-2017,-
0.002248089,53.259998,07-10-2017,-
0.009763444,53.779999,08-10-2017,+
0.01283003,53.09,09-10-2017,-
0.019589395,54.130001,12-10-2017,+
0.009606503,53.610001,13-10-2017,-
0.001119138,53.669998,14-10-2017,+
0.023104193,54.91,15-10-2017,+
0.001092715,54.970001,16-10-2017,+
0.008550082,55.439999,19-10-2017,+
0.007034686,55.830002,20-10-2017,+
0.010209636,55.259998,21-10-2017,-
0.069489688,59.099998,22-10-2017,+
0.006429729,58.720001,23-10-2017,-
0.005449574,58.400002,26-10-2017,-
0.009417791,58.950001,27-10-2017,+
0.00559793,59.279999,28-10-2017,+
0.001012112,59.220001,29-10-2017,-
0.022458662,57.889999,30-10-2017,-
0.030747954,59.669998,02-11-2017,+
