Percent Change,Close,Date,Shift
0.012471178,21.379999,15-03-2015,-
0.005612676,21.26,18-03-2015,-
0.00564445,21.139999,19-03-2015,-
0.001892195,21.18,20-03-2015,+
0.006609962,21.040001,21-03-2015,-
0.013783222,21.33,22-03-2015,+
0.008438819,21.15,25-03-2015,-
0.029314421,21.77,26-03-2015,+
0.002756086,21.83,27-03-2015,+
0.000458085,21.84,28-03-2015,+
0.018772894,21.43,01-04-2015,-
0.00139986,21.459999,02-04-2015,+
0.019105313,21.049999,03-04-2015,-
0.004275535,21.139999,04-04-2015,+
0.009460644,20.940001,05-04-2015,-
0.007163276,21.09,08-04-2015,+
0.031294452,21.75,09-04-2015,+
0.023448276,22.26,10-04-2015,+
0.019317161,21.83,11-04-2015,-
0.006871278,21.68,12-04-2015,-
0.013837685,21.379999,15-04-2015,-
0.025257298,21.92,16-04-2015,+
0.000456204,21.93,17-04-2015,+
0.014135887,22.24,18-04-2015,+
0.008992851,22.440001,19-04-2015,+
0.019607753,22.879999,22-04-2015,+
0.021853148,23.379999,23-04-2015,+
0.011976091,23.66,24-04-2015,+
0.011834362,23.379999,25-04-2015,-
0.000855475,23.4,26-04-2015,+
0.015384615,23.76,29-04-2015,+
0.007996675,23.950001,30-04-2015,+
0.001670104,23.99,01-05-2015,+
0.005002126,24.110001,02-05-2015,+
0.006221568,23.959999,03-05-2015,-
0.00208677,23.91,06-05-2015,-
0.010037641,24.15,07-05-2015,+
0.004140787,24.25,08-05-2015,+
0.004536124,24.360001,09-05-2015,+
0.005747085,24.5,10-05-2015,+
0.017142857,24.08,13-05-2015,-
0.009966777,23.84,14-05-2015,-
0.015100713,24.200001,15-05-2015,+
0.010743801,23.940001,16-05-2015,-
0.004177109,24.040001,17-05-2015,+
0.001663852,24.08,20-05-2015,+
0.002906977,24.15,21-05-2015,+
0.003312629,24.07,22-05-2015,-
0.000830951,24.049999,23-05-2015,-
0.005405364,23.92,24-05-2015,-
0.006688963,24.08,28-05-2015,+
0.007890365,24.27,29-05-2015,+
0.002472229,24.209999,30-05-2015,-
0.00289145,24.280001,31-05-2015,+
